RPF;SS16;FB11;1913;39506;41689;282;2721
RPF;SS15;FB11;1947;43825;36566;305;3097
RPF;WS1718;FB11;1676;35931;36448;275;2938
RPF;WS1617;FB11;2267;41203;40613;281;3112
RPF;WS1516;FB11;1791;39689;38041;305;3242
RPF;WS1415;FB11;2020;35709;40499;319;3019
SAA;SS18;FB11;2085;35273;35920;284;3348
SAA;SS17;FB11;2200;39732;36197;308;2811
SAA;WS1718;FB11;2184;38771;43877;309;2878
SAA;WS1617;FB11;1664;38471;44469;290;2644
SAA;WS1516;FB11;1995;42270;41705;275;3345
SAA;WS1415;FB11;1892;42372;38313;310;2647
SAC;SS18;FB11;2205;44476;39235;289;2934
SAC;SS17;FB11;2004;38979;40684;294;2620
SAC;SS16;FB11;2091;44643;42566;297;3236
SAC;SS15;FB11;1913;39506;41689;282;2721
SAC;WS1718;FB11;1788;41821;37427;280;3475
SAC;WS1617;FB11;1890;35216;37488;319;3355
SAC;WS1516;FB11;1676;35931;36448;275;2938
SAN;SS18;FB11;1859;38336;43580;279;2998
SAN;SS17;FB11;2020;35709;40499;319;3019
SAN;SS16;FB11;2228;35563;44015;301;2933
SAN;SS15;FB11;2085;35273;35920;284;3348
SAN;WS1617;FB11;2027;44205;35098;320;3335
SAN;WS1516;FB11;1776;38942;41169;292;3149
SAN;WS1415;FB11;1969;40505;36000;278;2503
SHL;SS17;FB11;1664;38471;44469;290;2644
SHL;SS16;FB11;1812;38384;43736;279;2984
SHL;SS15;FB11;1666;39281;38738;299;3215
SHL;WS1617;FB11;1747;40138;44255;323;3021
SHL;WS1516;FB11;1868;37749;38641;318;2765
SHL;WS1415;FB11;2060;44563;37121;318;2608
THU;SS18;FB11;1890;35216;37488;319;3355
THU;SS17;FB11;1796;44849;38824;297;2600
THU;SS16;FB11;2045;44459;36665;287;2860
THU;WS1718;FB11;2142;38294;35125;324;3147
THU;WS1617;FB11;1930;44884;38787;314;3488
THU;WS1516;FB11;2114;40959;38567;296;2896
THU;WS1415;FB11;1879;41085;43455;303;3094
BAW;SS16;FB12;2213;38262;38309;301;3467
BAW;SS15;FB12;2017;42846;41453;302;2673
BAW;SS18;FB12;1984;40863;40275;323;2637
BAW;SS17;FB12;2293;37093;36316;276;2531
BAW;WS1516;FB12;2170;40154;43802;291;3471
BAW;WS1415;FB12;2236;36852;37330;306;2576
BAW;WS1718;FB12;1750;41800;41100;288;3190
BAW;WS1617;FB12;1653;41864;41793;276;3048
BAY;SS16;FB12;2024;40946;39426;316;2857
BAY;SS15;FB12;2282;42413;35659;302;3279
BAY;SS18;FB12;2212;41894;35022;277;3029
BAY;SS17;FB12;2035;40899;44125;281;2790
BAY;WS1516;FB12;2114;43341;39855;308;2810
BAY;WS1415;FB12;2175;41094;39843;289;2939
BAY;WS1718;FB12;2023;40399;35490;296;2569
BAY;WS1617;FB12;1908;42438;42244;296;3350
BER;SS16;FB12;2297;43099;36493;300;3044
BER;SS18;FB12;2067;37507;43590;295;3331
BER;SS17;FB12;1982;42653;37684;277;3191
BER;WS1516;FB12;1873;35569;41302;306;2899
BER;WS1415;FB12;2040;43090;44106;306;2785
BER;WS1718;FB12;1925;41982;42312;324;3121
BER;WS1617;FB12;2040;36109;44262;299;2956
BRA;SS16;FB12;1852;36848;41427;313;2641
BRA;SS15;FB12;1757;43400;44612;306;3005
BRA;SS18;FB12;1963;36254;35034;286;2558
BRA;SS17;FB12;2277;35668;37602;324;3262
BRA;WS1516;FB12;1985;44318;35234;311;3097
BRA;WS1415;FB12;2201;37099;36991;303;3439
BRA;WS1617;FB12;1833;38005;38601;307;2964
BRE;SS16;FB12;1708;40818;44406;295;2611
BRE;SS15;FB12;1979;42989;35042;284;2858
BRE;SS18;FB12;2016;37417;41941;277;2868
BRE;SS17;FB12;2121;43743;36962;310;3353
BRE;WS1516;FB12;1858;40237;38640;276;3089
BRE;WS1415;FB12;2030;43198;44030;297;3435
BRE;WS1617;FB12;1802;43432;42296;304;2577
HAM;SS16;FB12;2264;40190;40486;298;2899
HAM;SS15;FB12;1658;35076;39632;303;2629
HAM;SS18;FB12;1839;35047;44938;307;2798
HAM;SS17;FB12;1934;42785;41592;282;2889
HAM;WS1516;FB12;1721;37281;37781;299;3040
HAM;WS1415;FB12;2315;42144;38807;318;2937
HAM;WS1718;FB12;2032;36880;39270;288;3108
HAM;WS1617;FB12;2195;37842;43643;291;3295
HES;SS16;FB12;2278;35694;39970;277;2670
HES;SS15;FB12;1671;37285;39680;318;2648
HES;SS18;FB12;1658;44414;43733;313;2875
HES;SS17;FB12;1685;42041;37427;311;2560
HES;WS1516;FB12;2217;36788;41400;324;3164
HES;WS1415;FB12;1671;40423;38624;288;3408
HES;WS1718;FB12;2206;38891;39700;316;2540
HES;WS1617;FB12;2339;40692;38900;311;2703
MVP;WS1718;FB12;2205;44476;39235;289;2934
MVP;WS1617;FB12;2004;38979;40684;294;2620
NDS;WS1718;FB12;2045;44459;36665;287;2860
NDS;WS1617;FB12;2110;35208;42777;289;3023
NRW;SS17;FB12;2027;44205;35098;320;3335
NRW;SS16;FB12;2331;39238;36972;309;3029
NRW;SS15;FB12;1969;40505;36000;278;2503
NRW;WS1718;FB12;2113;43235;39841;292;2530
NRW;WS1617;FB12;2140;42933;37838;280;3376
NRW;WS1415;FB12;2205;44476;39235;289;2934
RPF;SS18;FB12;1881;42361;42953;284;2950
RPF;SS17;FB12;2287;38927;35718;300;3298
RPF;SS16;FB12;1878;42386;35165;313;2844
RPF;SS15;FB12;1788;41821;37427;280;3475
RPF;WS1718;FB12;1926;42894;43383;281;3446
RPF;WS1617;FB12;2057;39587;36843;281;3446
RPF;WS1516;FB12;2161;35633;43646;314;3171
RPF;WS1415;FB12;2228;35563;44015;301;2933
SAA;SS18;FB12;2142;38294;35125;324;3147
SAA;SS17;FB12;1930;44884;38787;314;3488
SAA;SS15;FB12;1879;41085;43455;303;3094
SAA;WS1718;FB12;2223;39181;38623;312;3194
SAA;WS1617;FB12;2262;35539;40490;279;2881
SAA;WS1516;FB12;2140;42933;37838;280;3376
SAA;WS1415;FB12;1729;43473;35798;296;2971
SAC;SS16;FB12;2287;38927;35718;300;3298
SAC;SS15;FB12;1878;42386;35165;313;2844
SAC;WS1718;FB12;1923;43131;39139;295;2724
SAC;WS1617;FB12;2106;35472;40300;278;2850
SAC;WS1516;FB12;2034;42358;44423;297;2530
SAC;WS1415;FB12;1984;41595;42896;288;2589
SAN;SS18;FB12;1848;39432;36540;287;2956
SAN;SS17;FB12;2298;39853;38577;297;3034
SAN;WS1617;FB12;2311;42350;37587;286;2727
SAN;WS1516;FB12;2209;39212;43199;316;3363
SAN;WS1415;FB12;2065;35553;39433;318;2818
SHL;SS18;FB12;2223;39181;38623;312;3194
SHL;SS17;FB12;2113;43235;39841;292;2530
SHL;SS16;FB12;2140;42933;37838;280;3376
SHL;SS15;FB12;1729;43473;35798;296;2971
SHL;WS1718;FB12;2091;44643;42566;297;3236
SHL;WS1617;FB12;1913;39506;41689;282;2721
SHL;WS1516;FB12;1947;43825;36566;305;3097
SHL;WS1415;FB12;1923;43131;39139;295;2724
THU;SS18;FB12;1676;35931;36448;275;2938
THU;SS17;FB12;2267;41203;40613;281;3112
THU;SS16;FB12;1791;39689;38041;305;3242
THU;SS15;FB12;2268;38660;35251;292;2933
THU;WS1718;FB12;1886;41891;40488;277;3213
THU;WS1617;FB12;1875;44193;35879;288;3344
THU;WS1516;FB12;2311;42350;37587;286;2727
THU;WS1415;FB12;1776;38942;41169;292;3149
BAW;SS16;FB13;2213;38262;38309;301;3467
BAW;SS18;FB13;1984;40863;40275;323;2637
BAW;WS1516;FB13;2170;40154;43802;291;3471
BAW;WS1415;FB13;2236;36852;37330;306;2576
BAW;WS1718;FB13;1750;41800;41100;288;3190
BAW;WS1617;FB13;1653;41864;41793;276;3048
BAY;SS16;FB13;2024;40946;39426;316;2857
BAY;SS15;FB13;2282;42413;35659;302;3279
BAY;SS18;FB13;2212;41894;35022;277;3029
BAY;SS17;FB13;2035;40899;44125;281;2790
BAY;WS1516;FB13;2114;43341;39855;308;2810
BAY;WS1415;FB13;2175;41094;39843;289;2939
BAY;WS1718;FB13;2023;40399;35490;296;2569
BAY;WS1617;FB13;1908;42438;42244;296;3350
BER;SS16;FB13;2297;43099;36493;300;3044
BER;SS15;FB13;2328;43413;35318;276;3356
BER;SS18;FB13;2067;37507;43590;295;3331
BER;WS1415;FB13;2040;43090;44106;306;2785
BER;WS1718;FB13;1925;41982;42312;324;3121
BRA;SS16;FB13;1852;36848;41427;313;2641
BRA;SS18;FB13;1963;36254;35034;286;2558
BRA;SS17;FB13;2277;35668;37602;324;3262
BRA;WS1516;FB13;1985;44318;35234;311;3097
BRA;WS1415;FB13;2201;37099;36991;303;3439
BRA;WS1718;FB13;2274;38853;39502;313;2621
BRA;WS1617;FB13;1833;38005;38601;307;2964
BRE;SS16;FB13;1708;40818;44406;295;2611
BRE;SS15;FB13;1979;42989;35042;284;2858
BRE;SS18;FB13;2016;37417;41941;277;2868
BRE;WS1516;FB13;1858;40237;38640;276;3089
BRE;WS1415;FB13;2030;43198;44030;297;3435
BRE;WS1718;FB13;1781;37629;36735;312;3369
BRE;WS1617;FB13;1802;43432;42296;304;2577
HAM;SS16;FB13;2264;40190;40486;298;2899
HAM;SS15;FB13;1658;35076;39632;303;2629
HAM;SS18;FB13;1839;35047;44938;307;2798
HAM;SS17;FB13;1934;42785;41592;282;2889
HAM;WS1516;FB13;1721;37281;37781;299;3040
HAM;WS1415;FB13;2315;42144;38807;318;2937
HAM;WS1718;FB13;2032;36880;39270;288;3108
HAM;WS1617;FB13;2195;37842;43643;291;3295
HES;SS16;FB13;2278;35694;39970;277;2670
HES;SS15;FB13;1671;37285;39680;318;2648
HES;SS18;FB13;1658;44414;43733;313;2875
HES;WS1415;FB13;1671;40423;38624;288;3408
HES;WS1718;FB13;2206;38891;39700;316;2540
HES;WS1617;FB13;2339;40692;38900;311;2703
MVP;SS18;FB13;1969;40505;36000;278;2503
MVP;SS17;FB13;2184;38771;43877;309;2878
NDS;SS18;FB13;1913;39506;41689;282;2721
NDS;SS17;FB13;1926;40880;38518;275;2978
NDS;SS16;FB13;2246;40437;37714;324;3207
NRW;SS18;FB13;2200;39732;36197;308;2811
NRW;SS16;FB13;2331;39238;36972;309;3029
NRW;SS15;FB13;2065;39140;37918;276;2977
NRW;WS1718;FB13;2113;43235;39841;292;2530
NRW;WS1617;FB13;2140;42933;37838;280;3376
NRW;WS1415;FB13;2205;44476;39235;289;2934
RPF;SS18;FB13;1881;42361;42953;284;2950
RPF;SS17;FB13;2287;38927;35718;300;3298
RPF;SS16;FB13;1878;42386;35165;313;2844
RPF;SS15;FB13;1788;41821;37427;280;3475
RPF;WS1718;FB13;2034;42358;44423;297;2530
RPF;WS1617;FB13;2057;39587;36843;281;3446
RPF;WS1516;FB13;2161;35633;43646;314;3171
RPF;WS1415;FB13;2325;42910;41496;305;3102
SAA;SS18;FB13;2142;38294;35125;324;3147
SAA;SS17;FB13;1930;44884;38787;314;3488
SAA;SS15;FB13;1776;38942;41169;292;3149
SAA;WS1718;FB13;1722;42394;38071;294;2940
SAA;WS1617;FB13;2262;35539;40490;279;2881
SAA;WS1415;FB13;1729;43473;35798;296;2971
SAC;SS17;FB13;1881;42361;42953;284;2950
SAC;SS16;FB13;1747;40138;44255;323;3021
SAC;WS1718;FB13;1923;43131;39139;295;2724
SAC;WS1516;FB13;1796;44849;38824;297;2600
SAC;WS1415;FB13;2057;39587;36843;281;3446
SAN;SS18;FB13;2161;35633;43646;314;3171
SAN;SS16;FB13;1914;38816;38864;303;2520
SAN;SS15;FB13;2142;38294;35125;324;3147
SAN;WS1718;FB13;1930;44884;38787;314;3488
SAN;WS1617;FB13;2311;42350;37587;286;2727
SAN;WS1415;FB13;2065;35553;39433;318;2818
SHL;SS18;FB13;2223;39181;38623;312;3194
SHL;SS17;FB13;2113;43235;39841;292;2530
SHL;SS16;FB13;2140;42933;37838;280;3376
SHL;SS15;FB13;1711;37283;44424;301;3390
SHL;WS1718;FB13;2091;44643;42566;297;3236
SHL;WS1617;FB13;1913;39506;41689;282;2721
SHL;WS1516;FB13;1947;43825;36566;305;3097
SHL;WS1415;FB13;1735;39723;38693;294;3046
THU;SS18;FB13;1676;35931;36448;275;2938
THU;SS17;FB13;2267;41203;40613;281;3112
THU;SS16;FB13;1848;39432;36540;287;2956
THU;SS15;FB13;2020;35709;40499;319;3019
THU;WS1718;FB13;1886;41891;40488;277;3213
THU;WS1415;FB13;2209;39212;43199;316;3363
BAW;SS15;FB21;2017;42846;41453;302;2673
BAW;WS1617;FB21;1653;41864;41793;276;3048
BAY;SS16;FB21;2024;40946;39426;316;2857
BAY;SS18;FB21;2212;41894;35022;277;3029
BAY;SS17;FB21;2035;40899;44125;281;2790
BAY;WS1516;FB21;2114;43341;39855;308;2810
BAY;WS1415;FB21;2175;41094;39843;289;2939
BAY;WS1718;FB21;2023;40399;35490;296;2569
BAY;WS1617;FB21;1908;42438;42244;296;3350
BER;SS16;FB21;2297;43099;36493;300;3044
BER;SS15;FB21;2328;43413;35318;276;3356
BER;SS18;FB21;2067;37507;43590;295;3331
BER;SS17;FB21;1982;42653;37684;277;3191
BER;WS1516;FB21;1873;35569;41302;306;2899
BER;WS1415;FB21;2040;43090;44106;306;2785
BER;WS1718;FB21;1925;41982;42312;324;3121
BER;WS1617;FB21;2040;36109;44262;299;2956
BRA;SS16;FB21;1852;36848;41427;313;2641
BRA;SS15;FB21;1757;43400;44612;306;3005
BRA;SS18;FB21;1963;36254;35034;286;2558
BRA;SS17;FB21;2277;35668;37602;324;3262
BRA;WS1516;FB21;1985;44318;35234;311;3097
BRA;WS1415;FB21;2201;37099;36991;303;3439
BRA;WS1718;FB21;2274;38853;39502;313;2621
BRA;WS1617;FB21;1833;38005;38601;307;2964
BRE;SS16;FB21;1708;40818;44406;295;2611
BRE;SS15;FB21;1979;42989;35042;284;2858
BRE;SS18;FB21;2016;37417;41941;277;2868
BRE;SS17;FB21;2121;43743;36962;310;3353
BRE;WS1516;FB21;1858;40237;38640;276;3089
BRE;WS1415;FB21;2030;43198;44030;297;3435
BRE;WS1718;FB21;1781;37629;36735;312;3369
BRE;WS1617;FB21;1802;43432;42296;304;2577
HAM;SS16;FB21;2264;40190;40486;298;2899
HAM;SS15;FB21;1658;35076;39632;303;2629
HAM;SS18;FB21;1839;35047;44938;307;2798
HAM;WS1516;FB21;1721;37281;37781;299;3040
HAM;WS1415;FB21;2315;42144;38807;318;2937
HAM;WS1718;FB21;2032;36880;39270;288;3108
HAM;WS1617;FB21;2195;37842;43643;291;3295
HES;SS18;FB21;1658;44414;43733;313;2875
HES;SS17;FB21;1685;42041;37427;311;2560
HES;WS1516;FB21;2217;36788;41400;324;3164
HES;WS1415;FB21;1671;40423;38624;288;3408
HES;WS1718;FB21;2206;38891;39700;316;2540
HES;WS1617;FB21;2339;40692;38900;311;2703
MVP;SS18;FB21;1754;41709;41441;302;3095
MVP;SS17;FB21;1722;42394;38071;294;2940
NDS;SS18;FB21;1878;42386;35165;313;2844
NDS;SS17;FB21;2060;44563;37121;318;2608
NDS;SS16;FB21;2246;40437;37714;324;3207
NRW;SS17;FB21;2114;40959;38567;296;2896
NRW;SS16;FB21;1879;41085;43455;303;3094
NRW;SS15;FB21;2065;35553;39433;318;2818
NRW;WS1718;FB21;2262;35539;40490;279;2881
NRW;WS1617;FB21;2212;40840;43692;278;3289
NRW;WS1415;FB21;1844;36008;44536;300;2945
RPF;SS18;FB21;1947;38215;42262;288;2953
RPF;SS17;FB21;1747;40138;44255;323;3021
RPF;SS16;FB21;1868;37749;38641;318;2765
RPF;SS15;FB21;2060;44563;37121;318;2608
RPF;WS1718;FB21;1796;44849;38824;297;2600
RPF;WS1617;FB21;2045;44459;36665;287;2860
RPF;WS1516;FB21;2110;35208;42777;289;3023
RPF;WS1415;FB21;2325;42910;41496;305;3102
SAA;SS18;FB21;1886;41891;40488;277;3213
SAA;SS17;FB21;1875;44193;35879;288;3344
SAA;SS15;FB21;1776;38942;41169;292;3149
SAA;WS1718;FB21;1722;42394;38071;294;2940
SAA;WS1617;FB21;2137;42154;37858;308;3472
SAA;WS1516;FB21;2212;40840;43692;278;3289
SAA;WS1415;FB21;1711;37283;44424;301;3390
SAC;SS16;FB21;1747;40138;44255;323;3021
SAC;SS15;FB21;1868;37749;38641;318;2765
SAC;WS1718;FB21;1735;39723;38693;294;3046
SAC;WS1617;FB21;2106;35472;40300;278;2850
SAC;WS1516;FB21;2091;40223;43717;309;3063
SAC;WS1415;FB21;2057;39587;36843;281;3446
SAN;SS18;FB21;2161;35633;43646;314;3171
SAN;SS17;FB21;2228;35563;44015;301;2933
SAN;WS1617;FB21;2331;39238;36972;309;3029
SAN;WS1516;FB21;2209;39212;43199;316;3363
SAN;WS1415;FB21;1754;41709;41441;302;3095
SHL;SS18;FB21;1722;42394;38071;294;2940
SHL;SS17;FB21;2262;35539;40490;279;2881
SHL;SS16;FB21;2212;40840;43692;278;3289
SHL;SS15;FB21;1711;37283;44424;301;3390
SHL;WS1718;FB21;2091;44643;42566;297;3236
SHL;WS1617;FB21;1878;42386;35165;313;2844
SHL;WS1516;FB21;1996;41288;39610;296;3118
SHL;WS1415;FB21;2246;40437;37714;324;3207
THU;SS18;FB21;1926;42894;43383;281;3446
THU;SS17;FB21;1984;41595;42896;288;2589
THU;SS16;FB21;2161;35633;43646;314;3171
THU;SS15;FB21;2020;35709;40499;319;3019
THU;WS1718;FB21;2200;39732;36197;308;2811
THU;WS1617;FB21;2027;44205;35098;320;3335
THU;WS1516;FB21;2331;39238;36972;309;3029
THU;WS1415;FB21;2209;39212;43199;316;3363
BER;SS15;FB12;2328;43413;35318;276;3356
BRA;WS1718;FB12;2274;38853;39502;313;2621
BRE;WS1718;FB12;1781;37629;36735;312;3369
NDS;WS1516;FB12;2325;42910;41496;305;3102
NRW;SS18;FB12;2200;39732;36197;308;2811
SAC;SS17;FB12;1881;42361;42953;284;2950
SAN;SS15;FB12;1970;41195;43106;301;3259
SAN;WS1718;FB12;1930;44884;38787;314;3488
MVP;SS15;FB07;2137;42154;37858;308;3472
NDS;SS16;FB07;1890;35216;37488;319;3355
NDS;SS15;FB07;1796;44849;38824;297;2600
NRW;SS18;FB07;1659;42909;37003;319;2537
NRW;SS16;FB07;1776;38942;41169;292;3149
NRW;SS15;FB07;2065;35553;39433;318;2818
NRW;WS1718;FB07;2137;42154;37858;308;3472
NRW;WS1617;FB07;1892;42372;38313;310;2647
NRW;WS1415;FB07;1977;43364;39436;289;3049
RPF;SS18;FB07;1947;38215;42262;288;2953
RPF;SS17;FB07;1747;40138;44255;323;3021
RPF;SS16;FB07;1868;37749;38641;318;2765
RPF;SS15;FB07;2060;44563;37121;318;2608
RPF;WS1718;FB07;1796;44849;38824;297;2600
RPF;WS1617;FB07;2045;44459;36665;287;2860
RPF;WS1516;FB07;2268;38660;35251;292;2933
RPF;WS1415;FB07;1914;38816;38864;303;2520
SAA;SS18;FB07;1886;41891;40488;277;3213
SAA;SS17;FB07;1875;44193;35879;288;3344
SAA;SS16;FB07;2311;42350;37587;286;2727
SAA;SS15;FB07;1776;38942;41169;292;3149
SAA;WS1718;FB07;2035;39890;41975;297;3189
SAA;WS1617;FB07;1812;38384;43736;279;2984
SAA;WS1415;FB07;1711;37283;44424;301;3390
SAC;SS18;FB07;2150;42487;36630;288;2761
SAC;SS17;FB07;1947;38215;42262;288;2953
SAC;SS16;FB07;1925;44837;43414;294;3420
SAC;WS1718;FB07;1735;39723;38693;294;3046
SAC;WS1516;FB07;2091;40223;43717;309;3063
SAC;WS1415;FB07;2057;39587;36843;281;3446
SAN;SS16;FB07;1914;38816;38864;303;2520
SAN;SS15;FB07;2142;38294;35125;324;3147
SAN;WS1718;FB07;1875;44193;35879;288;3344
SAN;WS1617;FB07;2331;39238;36972;309;3029
BAW;SS16;FB14;2213;38262;38309;301;3467
BAW;SS15;FB14;2017;42846;41453;302;2673
BAW;SS18;FB14;1984;40863;40275;323;2637
BAW;SS17;FB14;2293;37093;36316;276;2531
BAW;WS1516;FB14;2170;40154;43802;291;3471
BAW;WS1415;FB14;2236;36852;37330;306;2576
BAW;WS1718;FB14;1750;41800;41100;288;3190
BAW;WS1617;FB14;1653;41864;41793;276;3048
BAY;SS16;FB14;2024;40946;39426;316;2857
BAY;SS15;FB14;2282;42413;35659;302;3279
BAY;SS18;FB14;2212;41894;35022;277;3029
BAY;SS17;FB14;2035;40899;44125;281;2790
BAY;WS1516;FB14;2114;43341;39855;308;2810
BAY;WS1415;FB14;2175;41094;39843;289;2939
BAY;WS1718;FB14;2023;40399;35490;296;2569
BAY;WS1617;FB14;1908;42438;42244;296;3350
BER;SS16;FB14;2297;43099;36493;300;3044
BER;SS18;FB14;2067;37507;43590;295;3331
BER;SS17;FB14;1982;42653;37684;277;3191
BER;WS1516;FB14;1873;35569;41302;306;2899
BER;WS1415;FB14;2040;43090;44106;306;2785
BER;WS1718;FB14;1925;41982;42312;324;3121
BER;WS1617;FB14;2040;36109;44262;299;2956
BRA;SS16;FB14;1852;36848;41427;313;2641
BRA;SS15;FB14;1757;43400;44612;306;3005
BRA;SS18;FB14;1963;36254;35034;286;2558
BRA;SS17;FB14;2277;35668;37602;324;3262
BRA;WS1516;FB14;1985;44318;35234;311;3097
BRA;WS1415;FB14;2201;37099;36991;303;3439
BRA;WS1617;FB14;1833;38005;38601;307;2964
BRE;SS16;FB14;1708;40818;44406;295;2611
BRE;SS15;FB14;1979;42989;35042;284;2858
BRE;SS18;FB14;2016;37417;41941;277;2868
BRE;SS17;FB14;2121;43743;36962;310;3353
BRE;WS1516;FB14;1858;40237;38640;276;3089
BRE;WS1415;FB14;2030;43198;44030;297;3435
BRE;WS1617;FB14;1802;43432;42296;304;2577
HAM;SS16;FB14;2264;40190;40486;298;2899
HAM;SS15;FB14;1658;35076;39632;303;2629
HAM;SS18;FB14;1839;35047;44938;307;2798
HAM;SS17;FB14;1934;42785;41592;282;2889
HAM;WS1516;FB14;1721;37281;37781;299;3040
HAM;WS1415;FB14;2315;42144;38807;318;2937
HAM;WS1718;FB14;2032;36880;39270;288;3108
HAM;WS1617;FB14;2195;37842;43643;291;3295
HES;SS16;FB14;2278;35694;39970;277;2670
HES;SS15;FB14;1671;37285;39680;318;2648
HES;SS18;FB14;1658;44414;43733;313;2875
HES;SS17;FB14;1685;42041;37427;311;2560
HES;WS1516;FB14;2217;36788;41400;324;3164
HES;WS1415;FB14;1671;40423;38624;288;3408
HES;WS1718;FB14;2206;38891;39700;316;2540
HES;WS1617;FB14;2339;40692;38900;311;2703
BAW;SS16;ZDH;2213;38262;38309;301;3467
BAW;SS18;ZDH;1984;40863;40275;323;2637
BAW;WS1516;ZDH;2170;40154;43802;291;3471
BAW;WS1415;ZDH;2236;36852;37330;306;2576
BAW;WS1718;ZDH;1750;41800;41100;288;3190
BAW;WS1617;ZDH;1653;41864;41793;276;3048
BAY;SS16;ZDH;2024;40946;39426;316;2857
BAY;SS15;ZDH;2282;42413;35659;302;3279
BAY;SS18;ZDH;2212;41894;35022;277;3029
BAY;SS17;ZDH;2035;40899;44125;281;2790
BAY;WS1516;ZDH;2114;43341;39855;308;2810
BAY;WS1415;ZDH;2175;41094;39843;289;2939
BAY;WS1718;ZDH;2023;40399;35490;296;2569
BAY;WS1617;ZDH;1908;42438;42244;296;3350
BER;SS16;ZDH;2297;43099;36493;300;3044
BER;SS15;ZDH;2328;43413;35318;276;3356
BER;SS18;ZDH;2067;37507;43590;295;3331
BER;WS1415;ZDH;2040;43090;44106;306;2785
BER;WS1718;ZDH;1925;41982;42312;324;3121
BRA;SS16;ZDH;1852;36848;41427;313;2641
BRA;SS18;ZDH;1963;36254;35034;286;2558
BRA;SS17;ZDH;2277;35668;37602;324;3262
BRA;WS1516;ZDH;1985;44318;35234;311;3097
BRA;WS1415;ZDH;2201;37099;36991;303;3439
BRA;WS1718;ZDH;2274;38853;39502;313;2621
BRA;WS1617;ZDH;1833;38005;38601;307;2964
BRE;SS16;ZDH;1708;40818;44406;295;2611
BRE;SS15;ZDH;1979;42989;35042;284;2858
BRE;SS18;ZDH;2016;37417;41941;277;2868
BRE;WS1516;ZDH;1858;40237;38640;276;3089
BRE;WS1415;ZDH;2030;43198;44030;297;3435
BRE;WS1718;ZDH;1781;37629;36735;312;3369
BRE;WS1617;ZDH;1802;43432;42296;304;2577
HAM;SS16;ZDH;2264;40190;40486;298;2899
HAM;SS15;ZDH;1658;35076;39632;303;2629
HAM;SS18;ZDH;1839;35047;44938;307;2798
HAM;SS17;ZDH;1934;42785;41592;282;2889
HAM;WS1516;ZDH;1721;37281;37781;299;3040
HAM;WS1415;ZDH;2315;42144;38807;318;2937
HAM;WS1718;ZDH;2032;36880;39270;288;3108
HAM;WS1617;ZDH;2195;37842;43643;291;3295
HES;SS16;ZDH;2278;35694;39970;277;2670
HES;SS15;ZDH;1671;37285;39680;318;2648
HES;SS18;ZDH;1658;44414;43733;313;2875
HES;WS1415;ZDH;1671;40423;38624;288;3408
HES;WS1718;ZDH;2206;38891;39700;316;2540
HES;WS1617;ZDH;2339;40692;38900;311;2703
MVP;WS1617;ZDH;2004;38979;40684;294;2620
MVP;WS1516;ZDH;2091;44643;42566;297;3236
MVP;WS1415;ZDH;1925;44837;43414;294;3420
NDS;WS1516;ZDH;2325;42910;41496;305;3102
NDS;WS1415;ZDH;1886;41891;40488;277;3213
NRW;SS18;ZDH;1930;44884;38787;314;3488
NRW;SS16;ZDH;1776;38942;41169;292;3149
NRW;SS15;ZDH;2065;35553;39433;318;2818
NRW;WS1718;ZDH;2137;42154;37858;308;3472
NRW;WS1617;ZDH;1892;42372;38313;310;2647
NRW;WS1415;ZDH;2150;42487;36630;288;2761
RPF;SS18;ZDH;2091;44643;42566;297;3236
RPF;SS17;ZDH;1747;40138;44255;323;3021
RPF;SS16;ZDH;1926;40880;38518;275;2978
RPF;SS15;ZDH;2060;44563;37121;318;2608
RPF;WS1718;ZDH;2091;40223;43717;309;3063
RPF;WS1617;ZDH;1859;38336;43580;279;2998
RPF;WS1516;ZDH;2268;38660;35251;292;2933
RPF;WS1415;ZDH;1914;38816;38864;303;2520
SAA;SS18;ZDH;1886;41891;40488;277;3213
SAA;SS17;ZDH;2027;44205;35098;320;3335
SAA;SS16;ZDH;2331;39238;36972;309;3029
SAA;SS15;ZDH;2209;39212;43199;316;3363
SAA;WS1718;ZDH;2035;39890;41975;297;3189
SAA;WS1617;ZDH;1812;38384;43736;279;2984
SAC;SS18;ZDH;2150;42487;36630;288;2761
SAC;SS17;ZDH;1947;38215;42262;288;2953
SAC;SS16;ZDH;1925;44837;43414;294;3420
SAC;WS1718;ZDH;2246;40437;37714;324;3207
SAC;WS1516;ZDH;2267;41203;40613;281;3112
SAC;WS1415;ZDH;2045;44459;36665;287;2860
SAN;SS18;ZDH;2110;35208;42777;289;3023
SAN;SS16;ZDH;2085;35273;35920;284;3348
SAN;SS15;ZDH;1886;41891;40488;277;3213
SAN;WS1718;ZDH;1875;44193;35879;288;3344
SAN;WS1617;ZDH;2331;39238;36972;309;3029
SAN;WS1415;ZDH;2184;38771;43877;309;2878
SHL;SS18;ZDH;1722;42394;38071;294;2940
SHL;SS17;ZDH;2137;42154;37858;308;3472
SHL;SS16;ZDH;1892;42372;38313;310;2647
SHL;SS15;ZDH;2205;44476;39235;289;2934
SHL;WS1718;ZDH;2287;38927;35718;300;3298
SHL;WS1617;ZDH;1878;42386;35165;313;2844
SHL;WS1516;ZDH;1788;41821;37427;280;3475
SHL;WS1415;ZDH;2246;40437;37714;324;3207
THU;SS18;ZDH;2034;42358;44423;297;2530
